        soln	      dist_x	        step	          pH	          pe	       Fe(2)	       Fe(3)	       Cu(1)	       Cu(2)	        S(6)	       S(-2)	        O(0)	     Calcite	   d_Calcite	Dolomite-dis	d_Dolomite-dis	      Gypsum	    d_Gypsum	    Tenorite	  d_Tenorite	 Brochantite	d_Brochantite	    Goethite	  d_Goethite	   Malachite	 d_Malachite	     Azurite	   d_Azurite	     Cuprite	   d_Cuprite	     Bornite	   d_Bornite	          Cu	        d_Cu	   Covellite	 d_Covellite	  Chalcocite	d_Chalcocite	      Pyrite	    d_Pyrite	Chalcopyrite	d_Chalcopyrite	si_Melanterite	    k_Pyrite	   dk_Pyrite	k_Chalcopyrite	dk_Chalcopyrite	
         143	        21.5	         800	     6.44052	    -1.92948	  1.3329e-03	  6.9713e-12	  4.2111e-16	  8.3743e-20	  1.0042e-01	  9.5531e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4978e-01	 -1.2186e-08	  1.4580e-01	  1.8719e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8199e-04	  5.0483e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  3.6059e-10	  6.2500e-01	  0.0000e+00	     -3.3618	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         183	        21.5	         800	     6.44156	    -1.93075	  1.3261e-03	  6.9630e-12	  4.1992e-16	  8.3271e-20	  1.0058e-01	  9.5620e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4984e-01	 -4.8845e-09	  1.4448e-01	  7.4143e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.7052e-04	  2.0372e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  1.4552e-10	  6.2500e-01	  0.0000e+00	     -3.3633	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         223	        21.5	         800	     6.44211	    -1.93142	  1.3225e-03	  6.9586e-12	  4.1929e-16	  8.3023e-20	  1.0066e-01	  9.5668e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4982e-01	 -9.0256e-10	  1.4312e-01	  9.7765e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.3526e-04	  3.5762e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  2.5550e-11	  6.2500e-01	  0.0000e+00	     -3.3641	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          23	        22.5	         800	     6.36174	    -1.83859	  1.3097e-03	  5.6006e-12	  5.1913e-16	  1.1126e-19	  1.0086e-01	  1.0539e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.0529e-01	  1.8056e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  1.9929e-10	  6.2500e-01	  2.6645e-15	     -3.3519	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          64	        22.5	         800	     6.43833	    -1.92661	  1.3481e-03	  6.9904e-12	  4.2400e-16	  8.4872e-20	  1.0079e-01	  9.5331e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.0263e-01	 -6.0771e-04	  1.8485e-01	  4.6615e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5476e-02	 -6.2898e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0018e+00	 -4.4925e-07	  6.2500e-01	  3.3307e-16	     -3.3574	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         104	        22.5	         800	     6.44072	    -1.92954	  1.3322e-03	  6.9711e-12	  4.2122e-16	  8.3768e-20	  1.0109e-01	  9.5538e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4974e-01	 -3.7844e-08	  1.4667e-01	  5.5768e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0050e-04	  1.6090e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  1.1493e-09	  6.2500e-01	  0.0000e+00	     -3.3609	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         144	        22.5	         800	     6.44279	    -1.93207	  1.3186e-03	  6.9545e-12	  4.1883e-16	  8.2825e-20	  1.0137e-01	  9.5717e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4984e-01	 -2.1272e-08	  1.4566e-01	  3.0641e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.6844e-04	  9.1347e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  6.5248e-10	  6.2500e-01	  0.0000e+00	     -3.3639	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         184	        22.5	         800	     6.44421	    -1.93381	  1.3094e-03	  6.9432e-12	  4.1720e-16	  8.2187e-20	  1.0156e-01	  9.5840e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4989e-01	 -8.5026e-09	  1.4457e-01	  1.2089e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.2368e-04	  3.6729e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  2.6235e-10	  6.2500e-01	  0.0000e+00	     -3.3660	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         224	        22.5	         800	     6.44494	    -1.93469	  1.3048e-03	  6.9375e-12	  4.1637e-16	  8.1862e-20	  1.0166e-01	  9.5903e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4979e-01	 -1.5552e-09	  1.4288e-01	  2.1956e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0254e-04	  6.7395e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  4.8144e-11	  6.2500e-01	  0.0000e+00	     -3.3671	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          24	        23.5	         800	     6.44373	     -1.9332	  1.3126e-03	  6.9472e-12	  4.1778e-16	  8.2415e-20	  1.0156e-01	  9.5797e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.8928e-01	 -7.7335e-04	  1.9684e-01	  5.8769e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8650e-02	 -8.1606e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0020e+00	 -5.8290e-06	  6.2500e-01	  4.4409e-16	     -3.3652	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          65	        23.5	         800	     6.44439	    -1.93401	  1.3083e-03	  6.9419e-12	  4.1702e-16	  8.2116e-20	  1.0164e-01	  9.5855e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4969e-01	 -8.8971e-08	  1.4697e-01	  1.2992e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.1480e-04	  3.7810e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  2.7007e-09	  6.2500e-01	  0.0000e+00	     -3.3662	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         105	        23.5	         800	     6.44705	    -1.93726	  1.2913e-03	  6.9209e-12	  4.1399e-16	  8.0933e-20	  1.0201e-01	  9.6087e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4982e-01	 -5.4128e-08	  1.4655e-01	  7.8324e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.6959e-04	  2.2972e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  1.6409e-09	  6.2500e-01	  0.0000e+00	     -3.3701	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         145	        23.5	         800	     6.44951	    -1.94028	  1.2757e-03	  6.9014e-12	  4.1119e-16	  7.9851e-20	  1.0234e-01	  9.6304e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4991e-01	 -2.9804e-08	  1.4574e-01	  4.2507e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1861e-04	  1.2712e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  9.0803e-10	  6.2500e-01	  0.0000e+00	     -3.3737	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         185	        23.5	         800	     6.45121	    -1.94236	  1.2650e-03	  6.8881e-12	  4.0927e-16	  7.9113e-20	  1.0257e-01	  9.6453e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4989e-01	 -1.1796e-08	  1.4446e-01	  1.6663e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5846e-04	  5.0472e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  3.6052e-10	  6.2500e-01	  0.0000e+00	     -3.3762	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         225	        23.5	         800	     6.45207	    -1.94342	  1.2597e-03	  6.8813e-12	  4.0830e-16	  7.8741e-20	  1.0269e-01	  9.6530e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4977e-01	 -2.1456e-09	  1.4272e-01	  3.0151e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5897e-04	  9.1958e-10	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  6.5686e-11	  6.2500e-01	  0.0000e+00	     -3.3775	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          25	        24.5	         800	      6.4503	    -1.94124	  1.2707e-03	  6.8953e-12	  4.1030e-16	  7.9509e-20	  1.0244e-01	  9.6373e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4924e-01	 -6.3201e-07	  1.5288e-01	  8.9828e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.9263e-04	  2.7102e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  1.9359e-08	  6.2500e-01	  0.0000e+00	     -3.3749	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          66	        24.5	         800	     6.45103	    -1.94213	  1.2662e-03	  6.8895e-12	  4.0948e-16	  7.9194e-20	  1.0254e-01	  9.6437e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4977e-01	 -1.0911e-07	  1.4681e-01	  1.5808e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8403e-04	  4.5983e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  3.2845e-09	  6.2500e-01	  0.0000e+00	     -3.3759	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         106	        24.5	         800	     6.45405	    -1.94584	  1.2474e-03	  6.8659e-12	  4.0609e-16	  7.7896e-20	  1.0297e-01	  9.6705e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4989e-01	 -6.7925e-08	  1.4659e-01	  9.7821e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.2088e-04	  2.8528e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  2.0377e-09	  6.2500e-01	  0.0000e+00	     -3.3804	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         146	        24.5	         800	     6.45684	    -1.94926	  1.2304e-03	  6.8442e-12	  4.0298e-16	  7.6716e-20	  1.0334e-01	  9.6955e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4992e-01	 -3.6987e-08	  1.4566e-01	  5.2664e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.3574e-04	  1.5571e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  1.1122e-09	  6.2500e-01	  0.0000e+00	     -3.3845	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         186	        24.5	         800	     6.45876	     -1.9516	  1.2189e-03	  6.8295e-12	  4.0086e-16	  7.5918e-20	  1.0360e-01	  9.7126e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4988e-01	 -1.4523e-08	  1.4436e-01	  2.0521e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.9403e-04	  6.1230e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  4.3736e-10	  6.2500e-01	  0.0000e+00	     -3.3873	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         226	        24.5	         800	     6.45972	    -1.95279	  1.2131e-03	  6.8220e-12	  3.9980e-16	  7.5517e-20	  1.0373e-01	  9.7213e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4976e-01	 -2.6296e-09	  1.4266e-01	  3.7004e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8336e-04	  1.1095e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  7.9258e-11	  6.2500e-01	  0.0000e+00	     -3.3887	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          26	        25.5	         800	     6.45721	    -1.94973	  1.2281e-03	  6.8412e-12	  4.0253e-16	  7.6547e-20	  1.0329e-01	  9.6989e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4946e-01	 -6.9645e-07	  1.5369e-01	  9.2093e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.0785e-04	  3.0939e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  2.2099e-08	  6.2500e-01	  0.0000e+00	     -3.3852	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          67	        25.5	         800	     6.45803	    -1.95074	  1.2232e-03	  6.8349e-12	  4.0163e-16	  7.6207e-20	  1.0342e-01	  9.7062e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4983e-01	 -1.2422e-07	  1.4683e-01	  1.7597e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.4566e-04	  5.2474e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  3.7482e-09	  6.2500e-01	  0.0000e+00	     -3.3864	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         107	        25.5	         800	     6.46133	    -1.95478	  1.2035e-03	  6.8095e-12	  3.9800e-16	  7.4845e-20	  1.0388e-01	  9.7360e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4991e-01	 -7.7489e-08	  1.4649e-01	  1.1055e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.3567e-04	  3.2309e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  2.3078e-09	  6.2500e-01	  0.0000e+00	     -3.3912	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         147	        25.5	         800	     6.46434	    -1.95847	  1.1859e-03	  6.7865e-12	  3.9471e-16	  7.3622e-20	  1.0428e-01	  9.7633e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4992e-01	 -4.1744e-08	  1.4554e-01	  5.9026e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.6426e-04	  1.7411e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  1.2436e-09	  6.2500e-01	  0.0000e+00	     -3.3957	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         187	        25.5	         800	      6.4664	    -1.96099	  1.1740e-03	  6.7709e-12	  3.9248e-16	  7.2799e-20	  1.0455e-01	  9.7820e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4987e-01	 -1.6269e-08	  1.4426e-01	  2.2864e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.1785e-04	  6.7881e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  4.8487e-10	  6.2500e-01	  0.0000e+00	     -3.3987	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         227	        25.5	         800	     6.46743	    -1.96226	  1.1680e-03	  6.7631e-12	  3.9136e-16	  7.2387e-20	  1.0469e-01	  9.7916e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4976e-01	 -2.9335e-09	  1.4266e-01	  4.1088e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.7782e-04	  1.2241e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  8.7438e-11	  6.2500e-01	  0.0000e+00	     -3.4002	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          27	        26.5	         800	     6.46437	    -1.95858	  1.1855e-03	  6.7858e-12	  3.9455e-16	  7.3568e-20	  1.0400e-01	  9.7640e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4963e-01	 -7.2146e-07	  1.5431e-01	  8.4066e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.2026e-04	  3.4305e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  2.4504e-08	  6.2500e-01	  0.0000e+00	     -3.3962	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          68	        26.5	         800	     6.46525	    -1.95965	  1.1804e-03	  6.7792e-12	  3.9361e-16	  7.3220e-20	  1.0415e-01	  9.7719e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4986e-01	 -1.3234e-07	  1.4678e-01	  1.7802e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.5882e-04	  5.7202e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  4.0859e-09	  6.2500e-01	  0.0000e+00	     -3.3974	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         108	        26.5	         800	     6.46871	     -1.9639	  1.1605e-03	  6.7529e-12	  3.8987e-16	  7.1845e-20	  1.0462e-01	  9.8037e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4992e-01	 -8.2255e-08	  1.4637e-01	  1.1365e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.6181e-04	  3.4591e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  2.4708e-09	  6.2500e-01	  0.0000e+00	     -3.4026	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         148	        26.5	         800	     6.47185	    -1.96775	  1.1428e-03	  6.7294e-12	  3.8650e-16	  7.0620e-20	  1.0502e-01	  9.8326e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4991e-01	 -4.3862e-08	  1.4541e-01	  6.0191e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8778e-04	  1.8422e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  1.3159e-09	  6.2500e-01	  0.0000e+00	     -3.4072	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         188	        26.5	         800	     6.47398	    -1.97036	  1.1310e-03	  6.7134e-12	  3.8423e-16	  6.9800e-20	  1.0529e-01	  9.8524e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4986e-01	 -1.6977e-08	  1.4419e-01	  2.3178e-08	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.2079e-04	  7.1267e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  5.0905e-10	  6.2500e-01	  0.0000e+00	     -3.4104	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         228	        26.5	         800	     6.47505	    -1.97168	  1.1250e-03	  6.7054e-12	  3.8309e-16	  6.9390e-20	  1.0543e-01	  9.8624e-11	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4975e-01	 -3.0489e-09	  1.4261e-01	  4.1513e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8483e-04	  1.2795e-09	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	  9.1390e-11	  6.2500e-01	  0.0000e+00	     -3.4120	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
